"fullVisitorId";"codssfamille";"nPPview";"nATC";"nConv"
"733861263441234805";"125111";1;0;0
"7419794324376862526";"152311";1;0;0
"6592000946457300044";"122213";1;0;0
"6592000946457300044";"131211";1;0;0
"7419794324376862526";"151114";8;3;0
"8572072344113461311";"111114";77;16;0
"8572072344113461311";"125211";2;0;0
"8572072344113461311";"124112";2;0;0
"8572072344113461311";"111211";165;25;0
"8452696506957884934";"142112";3;1;0
"8452696506957884934";"231518";17;0;0
"8452696506957884934";"111113";16;15;1
"8572072344113461311";"112411";1;0;0
"8452696506957884934";"141115";14;2;0
"4057202589428350057";"123111";3;4;0
"8452696506957884934";"231513";9;0;0
"8572072344113461311";"111111";145;19;0
"4057202589428350057";"127111";1;2;0
"8572072344113461311";"166211";1;0;0
"4057202589428350057";"121113";2;0;0
"4057202589428350057";"164513";3;0;0
"8572072344113461311";"151116";2;1;0
"8572072344113461311";"142114";2;0;0
"8452696506957884934";"212111";9;1;1
"8452696506957884934";"161914";1;0;0
"8452696506957884934";"142111";6;3;2
"4057202589428350057";"131114";5;0;0
"8572072344113461311";"231211";1;0;0
"8452696506957884934";"111214";13;3;0
"8572072344113461311";"141115";1;0;0
"8452696506957884934";"111215";38;8;1
"4057202589428350057";"131311";22;0;0
"8452696506957884934";"213515";1;0;0
"4057202589428350057";"122113";3;1;0
"4057202589428350057";"161914";1;1;0
"8572072344113461311";"131311";10;0;0
"8572072344113461311";"131314";1;0;0
"8572072344113461311";"151114";20;3;0
"8572072344113461311";"111113";7;2;0
"4057202589428350057";"122112";3;0;0
"8572072344113461311";"126311";13;1;0
"8572072344113461311";"211317";3;0;0
"8572072344113461311";"151115";301;40;1
"4057202589428350057";"164312";1;0;0
"8572072344113461311";"214111";1;0;0
"4057202589428350057";"166613";1;0;0
"8572072344113461311";"151113";4;0;0
"8572072344113461311";"131112";22;6;3
"8572072344113461311";"161212";4;0;0
"8572072344113461311";"151112";34;2;0
"4057202589428350057";"124112";3;0;0
"8572072344113461311";"247211";1;0;0
"8572072344113461311";"133111";3;0;0
"8452696506957884934";"111115";14;2;0
"8572072344113461311";"131211";1;0;0
"8572072344113461311";"151212";18;0;0
"8572072344113461311";"151211";102;10;0
"8572072344113461311";"121111";2;0;0
"8572072344113461311";"161911";4;0;0
"4057202589428350057";"122114";2;1;0
"4057202589428350057";"124111";1;1;0
"8452696506957884934";"214113";2;0;0
"4057202589428350057";"111215";1;0;0
"8572072344113461311";"152213";4;0;0
"8572072344113461311";"152212";1;0;0
"8572072344113461311";"111115";14;0;0
"8572072344113461311";"122113";1;0;0
"8572072344113461311";"211113";3;1;0
"8572072344113461311";"131114";40;12;7
"8572072344113461311";"211114";8;0;0
"8452696506957884934";"211115";1;0;0
"8452696506957884934";"112211";14;2;0
"8572072344113461311";"161914";154;20;2
"8452696506957884934";"245114";4;0;0
"4057202589428350057";"123311";1;1;0
"8572072344113461311";"122112";28;9;0
"8452696506957884934";"213113";1;0;0
"8572072344113461311";"231814";1;0;0
"4057202589428350057";"152314";2;1;0
"4057202589428350057";"163312";3;2;0
"8572072344113461311";"231413";10;1;0
"8572072344113461311";"231612";1;0;0
"8452696506957884934";"214111";17;7;1
"8572072344113461311";"122212";7;1;0
"4057202589428350057";"122312";1;1;0
"8572072344113461311";"162511";54;8;0
"8452696506957884934";"151111";5;1;0
"8572072344113461311";"141112";1;0;0
"8572072344113461311";"231417";1;0;0
"8572072344113461311";"124111";4;0;0
"8452696506957884934";"112111";9;0;0
"8572072344113461311";"111212";16;5;0
"4057202589428350057";"121114";2;2;0
"8572072344113461311";"122111";8;3;0
"8452696506957884934";"111112";6;2;0
"8452696506957884934";"231517";3;0;0
"8572072344113461311";"152112";20;0;0
"8572072344113461311";"231415";11;1;0
"4057202589428350057";"151111";1;2;0
"4057202589428350057";"124311";3;0;0
"4057202589428350057";"111112";1;0;0
"8572072344113461311";"153113";1;0;0
"8572072344113461311";"231215";1;0;0
"8572072344113461311";"142112";4;0;0
"8572072344113461311";"122211";11;2;0
"8572072344113461311";"111311";270;41;4
"8572072344113461311";"112311";6;0;0
"8572072344113461311";"164112";1;0;0
"8572072344113461311";"163112";1;0;0
"8572072344113461311";"142111";6;2;0
"8572072344113461311";"123111";2;0;0
"8452696506957884934";"231511";6;0;0
"4057202589428350057";"163513";5;0;0
"8452696506957884934";"111211";3;0;0
"4057202589428350057";"111213";2;2;0
"8572072344113461311";"161915";5;1;0
"4057202589428350057";"111211";2;0;0
"8572072344113461311";"151311";26;1;0
"8572072344113461311";"163513";66;9;0
"8572072344113461311";"166311";9;1;0
"4057202589428350057";"122211";2;1;0
"8572072344113461311";"163113";4;0;0
"8452696506957884934";"212113";35;10;4
"8452696506957884934";"141111";4;0;0
"8572072344113461311";"111112";95;14;1
"8452696506957884934";"112311";2;0;0
"8452696506957884934";"213211";6;0;0
"8572072344113461311";"142115";2;0;0
"4057202589428350057";"162312";6;5;0
"8572072344113461311";"232411";2;0;0
"8572072344113461311";"151511";25;1;0
"8452696506957884934";"233311";1;0;0
"4057202589428350057";"124113";2;0;0
"8452696506957884934";"111212";2;0;0
"4057202589428350057";"124212";1;1;0
"8572072344113461311";"151111";36;1;0
"8572072344113461311";"163211";2;0;0
"8572072344113461311";"153311";2;1;0
"8572072344113461311";"211111";2;0;0
"4057202589428350057";"122111";1;1;0
"8452696506957884934";"213216";1;0;0
"4057202589428350057";"131115";2;0;0
"8452696506957884934";"111114";110;26;6
"8572072344113461311";"244211";2;0;0
"8452696506957884934";"231611";3;0;0
"8452696506957884934";"213311";24;1;0
"8452696506957884934";"111311";15;0;0
"8572072344113461311";"161211";34;8;0
"8572072344113461311";"211112";2;1;0
"4057202589428350057";"111111";5;4;0
"8572072344113461311";"111215";164;15;0
"4057202589428350057";"111214";1;1;0
"8452696506957884934";"151211";12;0;0
"8572072344113461311";"141114";3;0;0
"8572072344113461311";"242114";8;1;0
"4057202589428350057";"131112";4;0;0
"4057202589428350057";"111115";1;1;0
"8572072344113461311";"211315";9;0;0
"8572072344113461311";"152111";2;0;0
"8572072344113461311";"121113";1;0;0
"4057202589428350057";"163113";2;0;0
"8572072344113461311";"124311";39;12;1
"8452696506957884934";"213214";26;8;3
"8452696506957884934";"212211";1;0;0
"8572072344113461311";"213111";1;0;0
"8452696506957884934";"231615";2;0;0
"4057202589428350057";"131314";1;0;0
"8452696506957884934";"233211";1;0;0
"4057202589428350057";"166212";1;0;0
"8572072344113461311";"131212";4;1;0
"8572072344113461311";"112111";66;3;0
"8572072344113461311";"161112";122;38;1
"8452696506957884934";"151311";3;0;0
"4057202589428350057";"162511";9;5;0
"8572072344113461311";"152311";1;0;0
"4057202589428350057";"121115";4;1;0
"4057202589428350057";"123211";4;2;0
"4057202589428350057";"111311";3;0;0
"8572072344113461311";"164311";1;0;0
"4057202589428350057";"153311";1;0;0
"4057202589428350057";"132111";1;0;0
"8572072344113461311";"164513";60;6;1
"8572072344113461311";"111214";34;1;0
"4057202589428350057";"111114";3;0;0
"8572072344113461311";"211115";19;4;0
"8452696506957884934";"231213";1;0;0
"4057202589428350057";"125311";1;0;0
"8572072344113461311";"247111";4;0;0
"8572072344113461311";"163212";1;0;0
"8572072344113461311";"143112";2;0;0
"8452696506957884934";"141112";2;0;0
"8572072344113461311";"166814";15;2;1
"8572072344113461311";"121112";2;0;0
"8572072344113461311";"133411";1;0;0
"8452696506957884934";"111111";14;2;0
"4057202589428350057";"124114";2;0;0
"4057202589428350057";"122311";3;2;0
"8572072344113461311";"143111";1;0;0
"8452696506957884934";"212115";14;6;1
"8452696506957884934";"213312";36;6;2
"8572072344113461311";"111213";253;58;3
"8452696506957884934";"231221";1;0;0
"8572072344113461311";"231223";1;0;0
"8572072344113461311";"231411";62;6;0
"8452696506957884934";"231311";27;6;2
"8572072344113461311";"113112";1;0;0
"8452696506957884934";"231219";4;0;0
"8572072344113461311";"152113";15;1;0
"8572072344113461311";"122214";1;0;0
"8452696506957884934";"245111";4;0;0
"8572072344113461311";"124113";3;1;0
"4057202589428350057";"166814";2;0;0
"8452696506957884934";"142114";2;0;0
"8572072344113461311";"122311";24;7;1
"4057202589428350057";"121112";4;3;0
"4057202589428350057";"131113";4;0;0
"4057202589428350057";"164311";1;0;0
"8452696506957884934";"151411";1;0;0
"8572072344113461311";"113111";14;3;0
"4218678898591722834";"243111";1;0;0
"8920111213601480161";"112311";1;0;0
"4893949058585290004";"124111";2;0;0
"8012021978962684477";"121112";7;0;0
"8920111213601480161";"141112";17;5;1
"4893949058585290004";"124112";12;7;0
"4218678898591722834";"231611";5;0;0
"6124247512886917981";"243121";1;0;0
"5892152904794091240";"111311";7;1;0
"8920111213601480161";"213113";1;0;0
"1981726426032646053";"124212";1;0;0
"8012021978962684477";"125311";1;0;0
"6124247512886917981";"111311";5;0;0
"6124247512886917981";"141114";15;0;0
"1981726426032646053";"132214";1;1;0
"8920111213601480161";"131212";1;0;0
"4893949058585290004";"211114";1;1;0
"5262639750080092801";"221215";1;0;0
"1981726426032646053";"231413";2;0;0
"1981726426032646053";"231412";1;0;0
"5262639750080092801";"143111";3;2;1
"8920111213601480161";"151212";7;1;0
"5892152904794091240";"233412";2;0;0
"6124247512886917981";"132211";2;0;0
"4218678898591722834";"111311";18;0;0
"6124247512886917981";"211211";6;2;0
"8920111213601480161";"161611";6;1;0
"5262639750080092801";"111114";5;1;0
"5262639750080092801";"212111";5;1;1
"4218678898591722834";"231217";1;0;0
"4893949058585290004";"213513";2;1;0
"1981726426032646053";"231511";1;0;0
"1981726426032646053";"132112";1;0;0
"8012021978962684477";"123111";3;0;0
"4893949058585290004";"213211";8;2;0
"5892152904794091240";"111113";7;0;0
"5892152904794091240";"142116";2;0;0
"1981726426032646053";"122113";2;0;0
"8920111213601480161";"151112";4;1;0
"5262639750080092801";"221212";1;0;0
"5892152904794091240";"211112";7;0;0
"8012021978962684477";"124111";1;0;0
"4218678898591722834";"111115";2;0;0
"1981726426032646053";"132111";4;2;1
"8012021978962684477";"163311";1;0;0
"5262639750080092801";"111215";2;1;0
"6124247512886917981";"213113";4;0;0
"6124247512886917981";"141116";1;0;0
"4893949058585290004";"112311";24;1;0
"5892152904794091240";"111112";9;4;2
"4893949058585290004";"111114";18;7;1
"5262639750080092801";"124112";2;0;0
"4893949058585290004";"111213";24;8;1
"8012021978962684477";"111215";2;0;0
"1981726426032646053";"232217";1;0;0
"5892152904794091240";"113112";2;0;0
"8012021978962684477";"122312";1;0;0
"5892152904794091240";"161611";1;0;0
"5262639750080092801";"211211";2;0;0
"5262639750080092801";"133311";1;1;0
"4893949058585290004";"213113";4;0;0
"4893949058585290004";"211115";82;36;0
"8920111213601480161";"143111";1;1;0
"4893949058585290004";"213111";2;1;0
"1981726426032646053";"211117";1;0;0
"6124247512886917981";"151211";17;1;0
"5892152904794091240";"112111";2;0;0
"6124247512886917981";"213112";10;0;0
"4218678898591722834";"111213";2;0;0
"4218678898591722834";"244111";3;0;0
"4893949058585290004";"152314";1;0;0
"6124247512886917981";"212114";2;0;0
"8920111213601480161";"153113";1;0;0
"8920111213601480161";"246215";1;0;0
"5262639750080092801";"122311";8;4;1
"6124247512886917981";"231516";2;1;0
"4218678898591722834";"124112";1;0;0
"1981726426032646053";"132212";1;0;0
"5892152904794091240";"111114";9;5;1
"5892152904794091240";"244211";3;0;0
"4218678898591722834";"243116";4;0;0
"4893949058585290004";"211213";6;6;0
"4893949058585290004";"212114";1;0;0
"5892152904794091240";"211115";55;12;2
"4893949058585290004";"121113";27;6;0
"8920111213601480161";"212115";7;1;0
"5262639750080092801";"151111";7;0;0
"8920111213601480161";"111115";12;3;0
"6124247512886917981";"213111";13;0;0
"4218678898591722834";"141112";1;0;0
"8920111213601480161";"245114";1;0;0
"6124247512886917981";"111114";59;3;0
"6124247512886917981";"131115";2;0;0
"5892152904794091240";"121112";1;0;0
"6124247512886917981";"213211";1;0;0
"6124247512886917981";"214111";15;0;0
"4893949058585290004";"163312";1;1;0
"4893949058585290004";"212211";6;4;0
"8920111213601480161";"111212";13;4;1
"8920111213601480161";"111214";20;6;1
"8012021978962684477";"213111";5;0;0
"8012021978962684477";"162511";2;0;0
"6124247512886917981";"214112";5;0;0
"5892152904794091240";"165311";1;0;0
"8012021978962684477";"123311";3;0;0
"1981726426032646053";"231411";2;0;0
"4218678898591722834";"111211";3;0;0
"5892152904794091240";"213312";1;0;0
"5892152904794091240";"213113";1;0;0
"6124247512886917981";"211315";2;0;0
"8012021978962684477";"126211";2;0;0
"5892152904794091240";"166613";1;0;0
"4893949058585290004";"124113";4;1;0
"6124247512886917981";"111213";5;1;0
"8012021978962684477";"124112";4;0;0
"4893949058585290004";"121111";48;14;0
"1981726426032646053";"112111";16;0;0
"8920111213601480161";"143112";3;1;0
"8012021978962684477";"131113";1;0;0
"6124247512886917981";"151212";6;0;0
"5892152904794091240";"111111";10;3;0
"4893949058585290004";"124311";6;0;0
"4218678898591722834";"131311";4;0;0
"4893949058585290004";"121112";43;14;0
"4218678898591722834";"242112";1;0;0
"8012021978962684477";"121113";6;0;0
"8012021978962684477";"121114";3;0;0
"4893949058585290004";"213213";2;1;0
"4218678898591722834";"151212";1;0;0
"4218678898591722834";"125211";1;0;0
"5262639750080092801";"151115";4;0;0
"1981726426032646053";"141112";1;0;0
"1981726426032646053";"131311";1;0;0
"4218678898591722834";"151111";3;0;0
"8012021978962684477";"164513";1;0;0
"4893949058585290004";"122114";2;0;0
"6124247512886917981";"161914";1;0;0
"5262639750080092801";"212113";2;0;0
"5262639750080092801";"151311";2;0;0
"8012021978962684477";"132111";1;0;0
"4893949058585290004";"213411";3;0;0
"5892152904794091240";"161214";1;0;0
"6124247512886917981";"166112";2;0;0
"5892152904794091240";"122213";1;0;0
"6124247512886917981";"212111";1;0;0
"1981726426032646053";"152212";4;0;0
"8012021978962684477";"164212";1;0;0
"5262639750080092801";"131115";2;0;0
"4218678898591722834";"122113";1;0;0
"6124247512886917981";"221111";3;2;0
"8012021978962684477";"131115";1;0;0
"1981726426032646053";"124111";1;0;0
"8012021978962684477";"121111";4;0;0
"8920111213601480161";"151113";3;0;0
"4893949058585290004";"211112";1;1;0
"5262639750080092801";"166113";1;0;0
"8012021978962684477";"141112";2;1;0
"4893949058585290004";"212111";4;1;0
"4218678898591722834";"166814";2;0;0
"5892152904794091240";"113113";39;7;1
"4893949058585290004";"122112";2;1;0
"4218678898591722834";"131111";2;0;0
"8920111213601480161";"151211";20;1;0
"4218678898591722834";"122214";2;0;0
"4893949058585290004";"141115";1;1;0
"4893949058585290004";"122214";18;7;0
"4218678898591722834";"231214";1;0;0
"8012021978962684477";"163513";1;0;0
"5892152904794091240";"123311";6;0;0
"6124247512886917981";"141115";37;8;0
"1981726426032646053";"152211";3;0;0
"8920111213601480161";"211211";2;0;0
"4218678898591722834";"212111";1;0;0
"1981726426032646053";"131111";1;1;1
"5892152904794091240";"213214";1;0;0
"4218678898591722834";"131212";2;0;0
"8920111213601480161";"131111";1;0;0
"4218678898591722834";"211115";28;0;0
"4893949058585290004";"151211";1;0;0
"5262639750080092801";"151211";37;2;0
"5892152904794091240";"111115";4;2;1
"1981726426032646053";"153115";1;0;0
"6124247512886917981";"131311";8;1;0
"8920111213601480161";"111311";63;10;0
"6124247512886917981";"232211";1;0;0
"4893949058585290004";"213112";1;0;0
"8012021978962684477";"127111";1;0;0
"8920111213601480161";"141114";4;1;0
"4218678898591722834";"247111";3;0;0
"4218678898591722834";"124211";4;0;0
"5262639750080092801";"111311";4;0;0
"6124247512886917981";"111113";1;0;0
"8920111213601480161";"161914";54;10;2
"5892152904794091240";"127111";1;0;0
"4218678898591722834";"111215";10;0;0
"5892152904794091240";"113111";11;3;0
"8920111213601480161";"111111";18;1;0
"5262639750080092801";"133411";2;1;0
"4218678898591722834";"131112";2;0;0
"8920111213601480161";"112211";1;0;0
"1981726426032646053";"111112";10;0;0
"8920111213601480161";"111112";22;5;1
"1981726426032646053";"247211";5;0;0
"4218678898591722834";"153113";2;0;0
"4893949058585290004";"126111";4;0;0
"4218678898591722834";"161914";1;0;0
"4893949058585290004";"247111";2;0;0
"1981726426032646053";"122114";20;0;0
"6124247512886917981";"121115";2;0;0
"6124247512886917981";"225112";1;0;0
"1981726426032646053";"131312";1;0;0
"6124247512886917981";"111115";10;0;0
"5262639750080092801";"131112";7;0;0
"8012021978962684477";"152112";1;0;0
"4218678898591722834";"141111";6;0;0
"6124247512886917981";"141111";55;9;2
"6124247512886917981";"211115";17;4;0
"8920111213601480161";"244211";5;1;0
"1981726426032646053";"125211";8;2;1
"4218678898591722834";"112311";3;0;0
"1981726426032646053";"131112";1;0;0
